,JD,Body,RA,Dec,Dist,Dist_Sun
5288,2304898.324753753,Sun,6.615163888888889,23.21997222222222,1.017,0.0
5291,2304918.3274919786,Sun,7.9759722222222225,20.69452777777778,1.016,0.0
5294,2304938.3302302044,Sun,9.279077777777779,15.857861111111111,1.013,0.0
5297,2304958.33296843,Sun,10.520702777777778,9.320694444444444,1.008,0.0
5300,2304978.335706656,Sun,11.725880555555555,1.7833055555555555,1.003,0.0
5303,2304998.3384448816,Sun,12.935086111111112,-5.984055555555556,0.997,0.0
5306,2305018.3411831073,Sun,14.191902777777779,-12.721222222222222,0.992,0.0
5309,2305038.343921333,Sun,15.5312,-18.86213888888889,0.987,0.0
5312,2305058.346659559,Sun,16.958902777777777,-21.28375,0.984,0.0
5315,2305078.3493977846,Sun,18.435950000000002,-22.642444444444443,0.983,0.0
5318,2305098.3521360103,Sun,19.89367222222222,-19.075388888888888,0.984,0.0
5321,2305118.354874236,Sun,21.27646111111111,-14.1275,0.987,0.0
5324,2305138.357612462,Sun,22.570994444444445,-8.973249999999998,0.992,0.0
5327,2305158.3603506875,Sun,23.802127777777777,-0.7094722222222223,0.997,0.0
5330,2305178.3630889133,Sun,1.0121583333333333,6.493166666666666,1.003,0.0
5333,2305198.365827139,Sun,2.243622222222222,13.542388888888889,1.008,0.0
5336,2305218.3685653647,Sun,3.5283305555555553,19.12477777777778,1.013,0.0
5339,2305238.3713035905,Sun,4.8742833333333335,22.581611111111112,1.016,0.0
5342,2305258.374041816,Sun,6.256261111111111,23.443722222222224,1.017,0.0
5345,2305278.376780042,Sun,7.627269444444445,21.592388888888888,1.016,0.0
5348,2305298.3795182677,Sun,8.947086111111112,17.303944444444443,1.014,0.0
5351,2305318.3822564934,Sun,10.203363888888887,11.142,1.01,0.0
5354,2305338.384994719,Sun,11.414469444444444,3.7953333333333332,1.004,0.0
5357,2305358.387732945,Sun,12.618330555555556,-3.991111111111111,0.999,0.0
5360,2305378.3904711707,Sun,13.858933333333333,-10.507777777777779,0.993,0.0
5363,2305398.3932093964,Sun,15.174588888888888,-16.198305555555553,0.988,0.0
5366,2305418.395947622,Sun,16.581055555555555,-21.950833333333332,0.985,0.0
5369,2305438.398685848,Sun,18.051444444444446,-22.508777777777777,0.983,0.0
5372,2305458.4014240736,Sun,19.520763888888887,-20.165194444444445,0.984,0.0
5375,2305478.4041622994,Sun,20.926108333333335,-16.606638888888888,0.986,0.0
5378,2305498.406900525,Sun,22.242583333333336,-9.075361111111112,0.99,0.0
5381,2305518.409638751,Sun,23.486563888888888,-2.6650555555555555,0.996,0.0
5384,2305538.4123769766,Sun,0.6977972222222223,4.513222222222222,1.001,0.0
5387,2305558.4151152023,Sun,1.920236111111111,11.826194444444445,1.007,0.0
5390,2305578.417853428,Sun,3.189233333333333,17.856611111111114,1.012,0.0
5393,2305598.420591654,Sun,4.520286111111111,21.91986111111111,1.015,0.0
5396,2305618.4233298795,Sun,5.897055555555555,23.482277777777774,1.017,0.0
5399,2305638.4260681053,Sun,7.275563888888889,22.322805555555554,1.017,0.0
5402,2305658.428806331,Sun,8.610927777777777,18.622055555555555,1.014,0.0
5405,2305678.4315445567,Sun,9.88301388888889,12.882722222222222,1.011,0.0
5408,2305698.4342827825,Sun,11.102722222222221,5.774944444444444,1.006,0.0
5411,2305718.437021008,Sun,12.304083333333335,-0.019055555555555548,1.0,0.0
5414,2305738.439759234,Sun,13.531016666666668,-8.373916666666666,0.994,0.0
5417,2305758.4424974597,Sun,14.824422222222221,-15.674083333333334,0.989,0.0
5420,2305778.4452356854,Sun,16.207791666666665,-20.809361111111112,0.986,0.0
5423,2305798.447973911,Sun,17.66678888888889,-22.587555555555557,0.983,0.0
5426,2305818.450712137,Sun,19.143508333333333,-21.445916666666665,0.983,0.0
5429,2305838.4534503627,Sun,20.56958611111111,-17.22372222222222,0.985,0.0
5432,2305858.4561885884,Sun,21.909002777777776,-11.251666666666667,0.989,0.0
5435,2305878.458926814,Sun,23.16867777777778,-4.637222222222222,0.994,0.0
5438,2305898.46166504,Sun,0.384025,2.496166666666667,1.0,0.0
5441,2305918.4644032656,Sun,1.5996138888888891,10.021,1.005,0.0
5444,2305938.4671414914,Sun,2.854155555555556,16.45386111111111,1.011,0.0
5447,2305958.469879717,Sun,4.169130555555556,21.087333333333333,1.014,0.0
5450,2305978.472617943,Sun,5.537355555555555,23.335416666666667,1.016,0.0
5453,2305998.4753561686,Sun,6.920330555555556,22.881194444444446,1.017,0.0
5456,2306018.4780943943,Sun,8.26996388888889,19.802861111111113,1.015,0.0
5459,2306038.48083262,Sun,9.558519444444444,14.53363888888889,1.012,0.0
5462,2306058.483570846,Sun,10.789386111111112,7.712638888888889,1.007,0.0
5465,2306078.4863090715,Sun,11.991491666666667,0.05425000000000001,1.002,0.0
5468,2306098.4890472973,Sun,13.207488888888888,-6.304222222222222,0.996,0.0
5471,2306118.491785523,Sun,14.480586111111112,-13.27361111111111,0.991,0.0
5474,2306138.4945237488,Sun,15.840219444444445,-19.847305555555558,0.986,0.0
5477,2306158.4972619745,Sun,17.283622222222224,-22.876944444444444,0.984,0.0
